ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),UOM (Items),Rate (Items)
,,,,,,f00a8f1fc1,PCK0010,1360.0,Meter,0.0
,,,,,,75ab28c56b,PCK0001,3920.0,Millimeter,0.0
,,,,,,e5ac0ddb47,CEM0001,360.0,Gram,0.0
,,,,,,c06dfca385,CEM0002,300.0,Gram,0.0
BOM-TEM0000026-001,TEM0000026,Real Appliances Private Limited,1.0,INR,1.0,74ecbb7a83,MIS0008,0.532,Square Meter,0.0
,,,,,,924e529dd3,ELE0008,1.0,Nos,0.0
,,,,,,290e6f8248,ASP0013,1.0,Nos,0.0
,,,,,,eac2592734,ELC0003,1.0,Nos,0.0
,,,,,,263f3e48f9,HRD0002,11.0,Nos,0.0
,,,,,,e0bd298b79,HRD0003,2.0,Nos,0.0
,,,,,,a1f8ae50c8,HRD0007,2.0,Nos,0.0
,,,,,,bb2ba859db,HRD0010,4.0,Nos,0.0
,,,,,,8d2828cf54,HRD0020,6.0,Nos,0.0
,,,,,,32910a9543,HRD0025,9.0,Nos,0.0
,,,,,,10150ea2ca,HRD0028,1.0,Nos,0.0
,,,,,,64e78c493d,HRD0029,3.0,Nos,0.0
,,,,,,09bc66eba9,IMP0001,1.0,Nos,0.0
,,,,,,ea87820583,IMP0001,1.0,Nos,0.0
,,,,,,9145e1c151,HRD0030,1.0,Nos,0.0
,,,,,,c8fb4e00ed,MIS0001,1.0,Nos,0.0
,,,,,,1ab70c9bf8,MIS0003,1.0,Nos,0.0
,,,,,,16092068ed,MIS0005,1.0,Nos,0.0
,,,,,,737b5c5feb,MIS0009,1.0,Nos,0.0
,,,,,,20c6db4ec6,PCK0005,1.0,Nos,0.0
,,,,,,7bf4d56eab,PCK0012,1.0,Nos,0.0
,,,,,,c21c815b47,PAI0003,1.0,Nos,0.0
,,,,,,0deb794be9,PAI0006,1.0,Nos,0.0
,,,,,,df8f3c76a5,PAI0007,1.0,Nos,0.0
,,,,,,20060c8a29,PAI0031,1.0,Nos,0.0
,,,,,,bcbe926c8d,PAI0042,1.0,Nos,0.0
,,,,,,b17b06c6e6,PAI0042,2.0,Nos,0.0
,,,,,,9cd61f7ee3,PTC0071,1.0,Nos,0.0
,,,,,,b226a60970,PTC0077,1.0,Nos,0.0
,,,,,,120ce5eacd,PTC0078,1.0,Nos,0.0
,,,,,,ad0440dc3d,RBP0002,1.0,Nos,0.0
,,,,,,964c173b66,RBP0004,1.0,Nos,0.0
,,,,,,e2b430de9f,RBP0007,2.0,Nos,0.0
,,,,,,7c20d99118,RBP0009,1.0,Nos,0.0
,,,,,,1ce2b15a6e,STK0001,1.0,Nos,0.0
,,,,,,c2dadd81e6,STK0002,1.0,Nos,0.0
,,,,,,d24e65c6b4,STK0003,1.0,Nos,0.0
,,,,,,ab556cda87,STK0004,1.0,Nos,0.0
,,,,,,37767d4c62,STK0005,1.0,Nos,0.0
,,,,,,a37cbdc730,STK0006,1.0,Nos,0.0
,,,,,,bee8fea8fc,STK0010,1.0,Nos,0.0
,,,,,,ef16f102e2,STK0015,1.0,Nos,0.0
,,,,,,a4bdce4e55,STK0020,1.0,Nos,0.0
,,,,,,bd9d1e0285,STK0024,1.0,Nos,0.0
,,,,,,9a94e4194b,STK0025,1.0,Nos,0.0
,,,,,,5474aa6506,STK0031,1.0,Nos,0.0
,,,,,,8e44ed0ec3,STK0036,1.0,Nos,0.0
,,,,,,06281927cc,TNK0011,1.0,Nos,0.0
,,,,,,e8211d7fcd,PCK0022,1.0,Nos,0.0
,,,,,,02f0d5d1e4,PCK0023,1.0,Nos,0.0
,,,,,,16381643d5,WIH0002,2240.0,Nos,0.0
,,,,,,2b7da67ae0,RBP0019,3000.0,Millimeter,0.0
,,,,,,b132b9e811,MIS0012,4650.0,Millimeter,0.0
,,,,,,b3372fab0f,PCK0001,1250.0,Millimeter,0.0
,,,,,,274abac58e,PCK0009,1.0,Millimeter,0.0
,,,,,,cabab2600a,CON0001,1.0,Gram,0.0
,,,,,,d58052b694,CON0003,1.0,Gram,0.0
,,,,,,da311d7f06,CON0004,1.0,Gram,0.0
,,,,,,3c491bda65,HRD0024,3.0,Nos,0.0
BOM-TEM0000027-001,TEM0000027,Real Appliances Private Limited,1.0,INR,1.0,c9be300ce4,PCK0024,1.0,Set,0.0
,,,,,,e9564be0a9,ELE0011,1.0,Nos,0.0
,,,,,,1f987454af,ELC0004,1.0,Nos,0.0
,,,,,,e6ed73fb53,HRD0001,6.0,Nos,0.0
,,,,,,65e3be9bf3,HRD0002,2.0,Nos,0.0
,,,,,,b286d9bf3f,HRD0007,3.0,Nos,0.0
,,,,,,1671397861,HRD0011,3.0,Nos,0.0
,,,,,,74f34e5377,HRD0012,5.0,Nos,0.0
,,,,,,d6e066ff9c,HRD0013,5.0,Nos,0.0
,,,,,,20fba58db4,IMP0002,1.0,Nos,0.0
,,,,,,9afe38ee72,IMP0001,1.0,Nos,0.0
,,,,,,af7b473e4a,HRD0034,1.0,Nos,0.0
,,,,,,098a66544d,IMP0007,1.0,Nos,0.0
,,,,,,b26dab678f,HRD0032,1.0,Nos,0.0
,,,,,,8d0af3d669,MIS0002,1.0,Nos,0.0
,,,,,,d2a2e54050,MIS0003,1.0,Nos,0.0
,,,,,,f70a232d53,MIS0004,1.0,Nos,0.0
,,,,,,0805212da6,MIS0009,100.0,Nos,0.0
,,,,,,fd39a78812,PCK0006,1.0,Nos,0.0
,,,,,,6d83e2e67f,PCK0012,1.0,Nos,0.0
,,,,,,c03aa3621a,PB0000023,1.0,Nos,0.0
,,,,,,ad5e97e299,PTC0032,1.0,Nos,0.0
,,,,,,8ee76df4ef,PTC0033,1.0,Nos,0.0
,,,,,,3246de3918,PTC0034,1.0,Nos,0.0
,,,,,,7a069f4845,PTC0035,1.0,Nos,0.0
,,,,,,9c919dd2be,PTC0068,1.0,Nos,0.0
,,,,,,0473fea5b5,PTC0069,1.0,Nos,0.0
,,,,,,d822f085cc,PTC0071,1.0,Nos,0.0
,,,,,,39084f0b9d,PTC0076,1.0,Nos,0.0
,,,,,,7fe73f67f1,PTC0077,1.0,Nos,0.0
,,,,,,f5cab87230,PTC0078,1.0,Nos,0.0
,,,,,,73204c66a1,RBP0010,1.0,Nos,0.0
,,,,,,5eedf43831,STK0001,1.0,Nos,0.0
,,,,,,c4d24201d2,STK0002,1.0,Nos,0.0
,,,,,,e86610904e,STK0003,1.0,Nos,0.0
,,,,,,b2c0aa3164,STK0005,1.0,Nos,0.0
,,,,,,8ac86c6a49,STK0006,1.0,Nos,0.0
,,,,,,fa11c99bcc,STK0009,1.0,Nos,0.0
,,,,,,55ec290377,STK0014,1.0,Nos,0.0
,,,,,,4b28ca0fcc,STK0023,1.0,Nos,0.0
,,,,,,ec1dc62d8c,STK0025,1.0,Nos,0.0
,,,,,,e7c6811e5a,STK0026,1.0,Nos,0.0
,,,,,,662ae67a66,TNK0017,1.0,Nos,0.0
,,,,,,b599e7df83,WIH0002,1030.0,Nos,0.0
,,,,,,d5fdc8338d,PCK0001,3100.0,Millimeter,0.0
,,,,,,c7cc238ad2,PCK0009,1030.0,Millimeter,0.0
,,,,,,65d8314a83,CEM0001,144.0,Gram,0.0
,,,,,,5372c26796,CEM0002,120.0,Gram,0.0
BOM-TEM0000028-001,TEM0000028,Real Appliances Private Limited,1.0,INR,1.0,8caa2a290b,PCK0024,1.0,Set,0.0
,,,,,,bec2da4b51,ELE0011,1.0,Nos,0.0
,,,,,,4d555510eb,ELC0004,1.0,Nos,0.0
,,,,,,8e011c3050,HRD0001,6.0,Nos,0.0
,,,,,,bfbcdaf3d7,HRD0002,2.0,Nos,0.0
,,,,,,f9ffb836d0,HRD0007,3.0,Nos,0.0
,,,,,,7555aacd5d,HRD0011,3.0,Nos,0.0
,,,,,,4a4fafb023,HRD0012,5.0,Nos,0.0
,,,,,,273fa8ec59,HRD0013,5.0,Nos,0.0
,,,,,,891e01132a,IMP0002,1.0,Nos,0.0
,,,,,,121ee93ed3,IMP0001,1.0,Nos,0.0
,,,,,,848fd91fd4,HRD0034,1.0,Nos,0.0
,,,,,,cb49aab8b7,IMP0007,1.0,Nos,0.0
,,,,,,7fa0c786c9,HRD0032,1.0,Nos,0.0
,,,,,,42cd39f8cb,MIS0002,1.0,Nos,0.0
,,,,,,b9fb857f23,MIS0003,1.0,Nos,0.0
,,,,,,ebeb7b3ada,ELC0009,1.0,Nos,0.0
,,,,,,f49677ff67,MIS0009,100.0,Nos,0.0
,,,,,,26c663227c,PCK0006,1.0,Nos,0.0
,,,,,,624a9f48b4,PCK0012,1.0,Nos,0.0
,,,,,,4a95c273e4,PB0000024,1.0,Nos,0.0
,,,,,,1f8279e660,PTC0032,1.0,Nos,0.0
,,,,,,eb23e3a65f,PTC0036,1.0,Nos,0.0
,,,,,,7c899a97d3,PTC0037,1.0,Nos,0.0
,,,,,,d38b906a5b,PTC0035,1.0,Nos,0.0
,,,,,,54200c390d,PTC0068,1.0,Nos,0.0
,,,,,,fb75ec339c,PTC0069,1.0,Nos,0.0
,,,,,,75e66bbe2b,PTC0070,1.0,Nos,0.0
,,,,,,cf68903349,PTC0071,1.0,Nos,0.0
,,,,,,1ac2268a5e,PTC0076,1.0,Nos,0.0
,,,,,,f844f6f399,PTC0077,1.0,Nos,0.0
,,,,,,f7b9b09bcb,PTC0078,1.0,Nos,0.0
,,,,,,f354161a25,RBP0010,1.0,Nos,0.0
,,,,,,ec8c65bc93,STK0001,1.0,Nos,0.0
,,,,,,623acb34ee,STK0002,1.0,Nos,0.0
,,,,,,5572588cd4,STK0003,1.0,Nos,0.0
,,,,,,c0bc33fc22,STK0005,1.0,Nos,0.0
,,,,,,787b0ee1a7,STK0006,1.0,Nos,0.0
,,,,,,cd0fc9ae3b,STK0009,1.0,Nos,0.0
,,,,,,6e3cfab425,STK0014,1.0,Nos,0.0
,,,,,,8a3dffee6b,STK0023,1.0,Nos,0.0
,,,,,,f3d13fceea,STK0025,1.0,Nos,0.0
,,,,,,981f4e2b3b,STK0026,1.0,Nos,0.0
,,,,,,6806edfa72,TNK0019,1.0,Nos,0.0
,,,,,,80db1f3162,PCK0010,1160.0,Meter,0.0
,,,,,,f87a70d45b,PCK0001,3360.0,Millimeter,0.0
,,,,,,edfca9a4db,PCK0009,1160.0,Millimeter,0.0
,,,,,,ef6f9cb149,CEM0001,240.0,Gram,0.0
,,,,,,0999fbbcad,CEM0002,200.0,Gram,0.0
BOM-TEM0000029-001,TEM0000029,Real Appliances Private Limited,1.0,INR,1.0,e750bcd2c5,MIS0008,0.479,Square Meter,0.0
,,,,,,61d15b994d,ELE0006,1.0,Nos,0.0
,,,,,,38fa7c207b,ASP0010,1.0,Nos,0.0
,,,,,,d67d356140,ELC0006,1.0,Nos,0.0
,,,,,,d967b4c758,ELC0009,1.0,Nos,0.0
,,,,,,f40a0a3524,HRD0002,10.0,Nos,0.0
,,,,,,31b22eee5a,HRD0003,2.0,Nos,0.0
,,,,,,617b8e0913,HRD0007,2.0,Nos,0.0
,,,,,,9d4aaa5732,HRD0010,4.0,Nos,0.0
,,,,,,cbad1a8872,HRD0020,6.0,Nos,0.0
,,,,,,b491c6b812,HRD0024,3.0,Nos,0.0
,,,,,,3047a5a5e2,HRD0025,9.0,Nos,0.0
,,,,,,39e30d0b62,HRD0028,1.0,Nos,0.0
,,,,,,11974db330,HRD0029,3.0,Nos,0.0
,,,,,,26aae2df73,IMP0002,1.0,Nos,0.0
,,,,,,952d83b3ae,IMP0003,1.0,Nos,0.0
,,,,,,aa5c56cc0e,HRD0030,1.0,Nos,0.0
,,,,,,d505989ff8,MIS0001,1.0,Nos,0.0
,,,,,,ee1e4464fa,MIS0003,1.0,Nos,0.0
,,,,,,9edb540a3f,MIS0005,1.0,Nos,0.0
,,,,,,a93952d177,HRD0031,1.0,Nos,0.0
,,,,,,41892f5de6,MIS0009,100.0,Nos,0.0
,,,,,,fea9a70e99,PCK0004,1.0,Nos,0.0
,,,,,,1e210833be,PCK0011,1.0,Nos,0.0
,,,,,,d2cf4917dc,PB0000025,1.0,Nos,0.0
,,,,,,fad54391fa,PAI0003,1.0,Nos,0.0
,,,,,,d5f278ad6c,PAI0006,1.0,Nos,0.0
,,,,,,67a2635662,PAI0007,1.0,Nos,0.0
,,,,,,1d71dbbd11,PAI0030,1.0,Nos,0.0
,,,,,,e32948e3f2,PAI0041,2.0,Nos,0.0
,,,,,,13013178c4,PTC0070,1.0,Nos,0.0
,,,,,,2421f17858,PTC0071,1.0,Nos,0.0
,,,,,,d0638f502d,PTC0077,1.0,Nos,0.0
,,,,,,f34063a042,PTC0078,1.0,Nos,0.0
,,,,,,c6439bdf58,RBP0002,1.0,Nos,0.0
,,,,,,b1540c59ed,RBP0004,1.0,Nos,0.0
,,,,,,185295c698,RBP0007,2.0,Nos,0.0
,,,,,,d2c8fab7c8,RBP0009,1.0,Nos,0.0
,,,,,,08ca9bda37,STK0001,1.0,Nos,0.0
,,,,,,bb2b174c17,STK0002,1.0,Nos,0.0
,,,,,,56490ae2eb,STK0003,1.0,Nos,0.0
,,,,,,4dead4b720,STK0004,1.0,Nos,0.0
,,,,,,5896aef2ed,STK0005,1.0,Nos,0.0
,,,,,,bc86bc2300,STK0009,1.0,Nos,0.0
,,,,,,79b3019de3,STK0013,1.0,Nos,0.0
,,,,,,a8972112f4,STK0019,1.0,Nos,0.0
,,,,,,19dd6a3e61,STK0023,1.0,Nos,0.0
,,,,,,3bc84a4c39,STK0025,1.0,Nos,0.0
,,,,,,972b227d61,STK0026,1.0,Nos,0.0
,,,,,,07939913ec,STK0029,1.0,Nos,0.0
,,,,,,4e7982fd0a,STK0030,1.0,Nos,0.0
,,,,,,bbf6d40f8a,STK0039,1.0,Nos,0.0
,,,,,,8a137b267c,TNK0009,1.0,Nos,0.0
,,,,,,9b36447af7,PCK0013,1.0,Nos,0.0
,,,,,,393bc60220,WIH0001,1.0,Nos,0.0
,,,,,,dd44bba378,WIH0002,1.0,Nos,0.0
,,,,,,914093dc76,PCK0010,1180.0,Meter,0.0
,,,,,,bca7863507,RBP0019,2240.0,Millimeter,0.0
,,,,,,00af48fa3c,PCK0001,4000.0,Millimeter,0.0
,,,,,,a3c2435ff8,PCK0009,1180.0,Millimeter,0.0
BOM-TEM0000030-001,TEM0000030,Real Appliances Private Limited,1.0,INR,1.0,1dbf7ea1ce,PCK0026,1.0,Set,0.0
,,,,,,0bc3fbaa30,ELE0013,1.0,Nos,0.0
,,,,,,b0cf8a4ac2,ELC0006,1.0,Nos,0.0
,,,,,,6e3442b34b,HRD0002,4.0,Nos,0.0
,,,,,,3fb376a344,HRD0007,3.0,Nos,0.0
,,,,,,7237b2017e,HRD0012,6.0,Nos,0.0
,,,,,,9d6aaa338e,HRD0013,6.0,Nos,0.0
,,,,,,0823a8d0ef,HRD0017,2.0,Nos,0.0
,,,,,,943c46b06e,IMP0002,1.0,Nos,0.0
,,,,,,faf241905e,IMP0001,1.0,Nos,0.0
,,,,,,13e19c0698,HRD0034,1.0,Nos,0.0
,,,,,,b7e83418cf,IMP0003,1.0,Nos,0.0
,,,,,,2eec85c425,IMP0007,1.0,Nos,0.0
,,,,,,17773a75ee,HRD0033,1.0,Nos,0.0
,,,,,,34c6610bc6,MIS0003,1.0,Nos,0.0
,,,,,,ecdd85229c,MIS0004,1.0,Nos,0.0
,,,,,,611e2d7605,MIS0005,1.0,Nos,0.0
,,,,,,ef88093c32,MIS0009,100.0,Nos,0.0
,,,,,,a70db9c160,PCK0004,1.0,Nos,0.0
,,,,,,9b1d5152cb,PCK0012,1.0,Nos,0.0
,,,,,,154dad39b5,PB0000035,1.0,Nos,0.0
,,,,,,8704bf0db4,PAI0024,1.0,Nos,0.0
,,,,,,63c0b7e1e9,PAI0041,1.0,Nos,0.0
,,,,,,f87bb0972f,PTC0061,1.0,Nos,0.0
,,,,,,14217d8824,PTC0062,1.0,Nos,0.0
,,,,,,838d55eb6d,PTC0063,1.0,Nos,0.0
,,,,,,25edd20280,PTC0068,1.0,Nos,0.0
,,,,,,45a407dc1e,PTC0069,1.0,Nos,0.0
,,,,,,24746524000,PTC0070,1.0,Nos,0.0
,,,,,,5.148676E+058,PTC0071,1.0,Nos,0.0
,,,,,,d02bed4e20,PTC0077,1.0,Nos,0.0
,,,,,,655a72cfb2,PTC0078,1.0,Nos,0.0
,,,,,,c499440c6b,RBP0010,1.0,Nos,0.0
,,,,,,9259a3271c,RBP0013,1.0,Nos,0.0
,,,,,,4f54f5fcc7,STK0001,1.0,Nos,0.0
,,,,,,87c134679b,STK0002,1.0,Nos,0.0
,,,,,,4063085bc9,STK0003,1.0,Nos,0.0
,,,,,,1989d7a21b,STK0004,1.0,Nos,0.0
,,,,,,d27f2f1484,STK0005,1.0,Nos,0.0
,,,,,,db7dfbc3c3,STK0006,1.0,Nos,0.0
,,,,,,8cc5efcdfb,STK0009,1.0,Nos,0.0
,,,,,,77f89f1846,STK0014,1.0,Nos,0.0
,,,,,,90cb06042d,STK0019,1.0,Nos,0.0
,,,,,,ea5fcb2e92,STK0023,1.0,Nos,0.0
,,,,,,9db0745215,STK0025,1.0,Nos,0.0
,,,,,,c5f6aa0746,STK0026,1.0,Nos,0.0
,,,,,,625933a91f,STK0029,1.0,Nos,0.0
,,,,,,3519587cec,STK0030,1.0,Nos,0.0
,,,,,,4ff4cd8ce3,TNK0021,1.0,Nos,0.0
,,,,,,613c490e94,PCK0013,1.0,Nos,0.0
,,,,,,f88996a84a,WIH0001,1.0,Nos,0.0
,,,,,,21507b1580,WIH0002,1.0,Nos,0.0
,,,,,,e43fb2a466,PCK0010,1180.0,Meter,0.0
,,,,,,08bd4c2ac6,PCK0001,4200.0,Millimeter,0.0
,,,,,,cdc5658849,CEM0001,330.0,Gram,0.0
,,,,,,40df363498,CEM0002,275.0,Gram,0.0
BOM-TEM0000031-001,TEM0000031,Real Appliances Private Limited,1.0,INR,1.0,cc13cd23db,ELE0006,1.0,Nos,0.0
,,,,,,881f40c9cf,ASP0012,1.0,Nos,0.0
,,,,,,a657cb0199,ELC0006,1.0,Nos,0.0
,,,,,,f276f6f817,ELC0009,1.0,Nos,0.0
,,,,,,d5a7ff38a9,HRD0002,5.0,Nos,0.0
,,,,,,2ada8725d7,HRD0007,2.0,Nos,0.0
,,,,,,7034e2efdd,HRD0020,4.0,Nos,0.0
,,,,,,3e6bdae8f7,HRD0021,2.0,Nos,0.0
,,,,,,c275c8ecbf,HRD0024,3.0,Nos,0.0
,,,,,,2624a037e2,HRD0025,4.0,Nos,0.0
,,,,,,cbbbf171d1,HRD0026,5.0,Nos,0.0
,,,,,,8f2af16616,HRD0027,1.0,Nos,0.0
,,,,,,c7e2128baf,HRD0029,3.0,Nos,0.0
,,,,,,3e9b9ad16c,IMP0002,1.0,Nos,0.0
,,,,,,3f0d4bb594,HRD0030,1.0,Nos,0.0
,,,,,,85fdf0bb0e,MIS0001,1.0,Nos,0.0
,,,,,,978ee32130,MIS0003,1.0,Nos,0.0
,,,,,,ecfef53b43,MIS0005,1.0,Nos,0.0
,,,,,,845803768a,HRD0031,1.0,Nos,0.0
,,,,,,1b512a09e5,MIS0009,100.0,Nos,0.0
,,,,,,6342dd08a7,PCK0004,1.0,Nos,0.0
,,,,,,a29c829038,PCK0011,1.0,Nos,0.0
,,,,,,c09e360004,PB0000035,1.0,Nos,0.0
,,,,,,cc2d2ecbd9,PAI0027,1.0,Nos,0.0
,,,,,,9e6914ad92,PAI0041,2.0,Nos,0.0
,,,,,,4e14f7afba,PTC0061,1.0,Nos,0.0
,,,,,,221705cf64,PTC0062,1.0,Nos,0.0
,,,,,,5311b46153,PTC0063,1.0,Nos,0.0
,,,,,,118d22cbe4,PTC0070,1.0,Nos,0.0
,,,,,,bb0f694fb9,PTC0071,1.0,Nos,0.0
,,,,,,e4367ceb3c,PTC0077,1.0,Nos,0.0
,,,,,,b5e1eccf79,PTC0078,1.0,Nos,0.0
,,,,,,51a609e0f3,RBP0002,1.0,Nos,0.0
,,,,,,9ba8cfaa02,RBP0005,1.0,Nos,0.0
,,,,,,7fe77c5b91,RBP0006,1.0,Nos,0.0
,,,,,,56e9908c38,RBP0009,1.0,Nos,0.0
,,,,,,5b12fb68b7,STK0001,1.0,Nos,0.0
,,,,,,12e63f7f1f,STK0002,1.0,Nos,0.0
,,,,,,fe18fb4558,STK0003,1.0,Nos,0.0
,,,,,,be453c5749,STK0004,1.0,Nos,0.0
,,,,,,77b74e3fa2,STK0005,1.0,Nos,0.0
,,,,,,c38a7d01d0,STK0006,1.0,Nos,0.0
,,,,,,6b1cdb0b67,STK0009,1.0,Nos,0.0
,,,,,,fa937fae89,STK0013,1.0,Nos,0.0
,,,,,,fd4345e922,STK0019,1.0,Nos,0.0
,,,,,,6dd79aec7e,STK0023,1.0,Nos,0.0
,,,,,,d8a5e32763,STK0025,1.0,Nos,0.0
,,,,,,11bafd86d0,STK0026,2.0,Nos,0.0
,,,,,,0f9c9496a8,STK0029,1.0,Nos,0.0
,,,,,,4ec7ac071e,STK0030,1.0,Nos,0.0
,,,,,,d64b932b49,STK0039,1.0,Nos,0.0
,,,,,,0620853d2e,TNK0010,1.0,Nos,0.0
,,,,,,ae41f448b6,PCK0013,1.0,Nos,0.0
,,,,,,fc197be1db,WIH0001,1.0,Nos,0.0
,,,,,,dedd41c789,WIH0002,1.0,Nos,0.0
,,,,,,ca86ac96e8,PCK0010,1180.0,Meter,0.0
,,,,,,e175090eb7,PCK0001,4200.0,Millimeter,0.0
,,,,,,044721a545,CEM0001,330.0,Gram,0.0
,,,,,,3f4bbb06cb,CEM0002,275.0,Gram,0.0
BOM-TEM0000032-001,TEM0000032,Real Appliances Private Limited,1.0,INR,1.0,85e0bf82af,MIS0008,0.479,Square Meter,0.0
,,,,,,0d11d05646,ELE0004,1.0,Nos,0.0
,,,,,,64670aae70,ASP0010,1.0,Nos,0.0
,,,,,,b8d9e9b7f0,ELC0006,1.0,Nos,0.0
,,,,,,11bf88adb9,ELC0008,1.0,Nos,0.0
,,,,,,6ac49eca3e,ELC0009,1.0,Nos,0.0
,,,,,,56f3e13712,HRD0002,19.0,Nos,0.0
,,,,,,3ad6b18d03,HRD0020,4.0,Nos,0.0
,,,,,,f2bb3871ff,HRD0021,2.0,Nos,0.0
,,,,,,a963d6b0c0,HRD0024,3.0,Nos,0.0
,,,,,,c4d9080180,HRD0025,4.0,Nos,0.0
,,,,,,e9bce9c172,HRD0026,4.0,Nos,0.0
,,,,,,8fafe99bc5,HRD0027,2.0,Nos,0.0
,,,,,,6f8cfb53f4,HRD0029,3.0,Nos,0.0
,,,,,,4567977ef4,IMP0003,1.0,Nos,0.0
,,,,,,a6060d6b2c,HRD0030,1.0,Nos,0.0
,,,,,,8bca06db2f,MIS0001,1.0,Nos,0.0
,,,,,,4e587452e4,MIS0003,1.0,Nos,0.0
,,,,,,610dcbb345,HRD0031,1.0,Nos,0.0
,,,,,,866f4d2316,MIS0009,100.0,Nos,0.0
,,,,,,a3c54849b8,MIS0010,2.0,Nos,0.0
,,,,,,32da3cecfd,PCK0034,4.0,Nos,0.0
,,,,,,874f5700f3,PCK0004,1.0,Nos,0.0
,,,,,,e3e401d138,PCK0011,1.0,Nos,0.0
,,,,,,8db394377e,PB0000024,1.0,Nos,0.0
,,,,,,ac4e84fbfe,PAI0029,1.0,Nos,0.0
,,,,,,fb8246acdb,PAI0041,2.0,Nos,0.0
,,,,,,5b1e7807e3,PTC0047,1.0,Nos,0.0
,,,,,,95e2271008,PTC0049,1.0,Nos,0.0
,,,,,,4da138e8c8,PTC0050,1.0,Nos,0.0
,,,,,,b1c829609f,PTC0077,1.0,Nos,0.0
,,,,,,138d72f086,PTC0078,1.0,Nos,0.0
,,,,,,837719f3b1,RBP0002,1.0,Nos,0.0
,,,,,,05eae82877,RBP0005,1.0,Nos,0.0
,,,,,,9dea0570d9,RBP0006,1.0,Nos,0.0
,,,,,,0e60d10e1f,RBP0015,1.0,Nos,0.0
,,,,,,91669ee4dc,STK0002,1.0,Nos,0.0
,,,,,,d6dc1475e8,STK0004,1.0,Nos,0.0
,,,,,,04cccd5e36,STK0005,1.0,Nos,0.0
,,,,,,dc78039e9c,STK0006,1.0,Nos,0.0
,,,,,,dcaa8221fd,STK0009,1.0,Nos,0.0
,,,,,,00b0c8243d,STK0013,1.0,Nos,0.0
,,,,,,2808de5a4a,STK0019,1.0,Nos,0.0
,,,,,,9c894d2ee1,STK0023,1.0,Nos,0.0
,,,,,,0d5a8469d3,STK0025,1.0,Nos,0.0
,,,,,,201f086db5,STK0026,1.0,Nos,0.0
,,,,,,80ce22d09b,STK0029,1.0,Nos,0.0
,,,,,,310640009a,STK0030,1.0,Nos,0.0
,,,,,,0e53483d72,STK0039,1.0,Nos,0.0
,,,,,,236f0b0f66,TNK0010,1.0,Nos,0.0
,,,,,,0fbc14edca,WIH0001,1.0,Nos,0.0
,,,,,,0df592f979,WIH0002,1.0,Nos,0.0
,,,,,,9ef5a7a066,PCK0010,1100.0,Meter,0.0
,,,,,,1843d0fcd5,PCK0001,3700.0,Millimeter,0.0
BOM-TEM0000033-001,TEM0000033,Real Appliances Private Limited,1.0,INR,1.0,c54da5f55f,PCK0027,1.0,Set,0.0
,,,,,,82b4455e1d,ELE0014,1.0,Nos,0.0
,,,,,,2022fddc0d,ELC0006,1.0,Nos,0.0
,,,,,,4c686db13a,HRD0002,4.0,Nos,0.0
,,,,,,cee6a88e75,HRD0007,3.0,Nos,0.0
,,,,,,55a33db6e4,HRD0012,6.0,Nos,0.0
,,,,,,f57d31216e,HRD0013,6.0,Nos,0.0
,,,,,,ec210d7f08,HRD0017,4.0,Nos,0.0
,,,,,,2ed5fd8c60,IMP0002,1.0,Nos,0.0
,,,,,,6210eb0fed,IMP0001,1.0,Nos,0.0
,,,,,,a859176c01,HRD0034,1.0,Nos,0.0
,,,,,,8b901b8be9,IMP0006,1.0,Nos,0.0
,,,,,,03916274bf,IMP0007,1.0,Nos,0.0
,,,,,,ff210844c2,HRD0033,1.0,Nos,0.0
,,,,,,ff67896771,MIS0003,1.0,Nos,0.0
,,,,,,d2b56788c1,MIS0004,1.0,Nos,0.0
,,,,,,bf6dbbb93a,MIS0005,1.0,Nos,0.0
,,,,,,0ec00107ae,MIS0009,100.0,Nos,0.0
,,,,,,a82e9524ea,PCK0004,1.0,Nos,0.0
,,,,,,888616306a,PCK0012,1.0,Nos,0.0
,,,,,,c46ebb9ceb,PB0000035,1.0,Nos,0.0
,,,,,,000a4e9d3e,PAI0025,1.0,Nos,0.0
,,,,,,fa6fdb975c,PTC0061,1.0,Nos,0.0
,,,,,,05fd17d61c,PTC0062,1.0,Nos,0.0
,,,,,,2ff4a358ba,PTC0063,1.0,Nos,0.0
,,,,,,d835cc3152,PTC0068,1.0,Nos,0.0
,,,,,,fd04c1f2d2,PTC0069,1.0,Nos,0.0
,,,,,,15d967c540,PTC0070,1.0,Nos,0.0
,,,,,,135830b52b,PTC0071,1.0,Nos,0.0
,,,,,,cd5d2cd0b1,PTC0077,1.0,Nos,0.0
,,,,,,0596346f5f,PTC0078,1.0,Nos,0.0
,,,,,,6f3ce5915f,RBP0010,1.0,Nos,0.0
,,,,,,96fce56bee,STK0001,1.0,Nos,0.0
,,,,,,9d43f20dcf,STK0002,1.0,Nos,0.0
,,,,,,dcaf45ffe1,STK0003,1.0,Nos,0.0
,,,,,,d1914cf6d3,STK0004,1.0,Nos,0.0
,,,,,,91f65ee46e,STK0005,1.0,Nos,0.0
,,,,,,b9544bf8f3,STK0006,1.0,Nos,0.0
,,,,,,2a3a8a9bdd,STK0009,1.0,Nos,0.0
,,,,,,c6256f61be,STK0014,1.0,Nos,0.0
